stress_id,timestamp,neighborhood,ward,pm25,pm10,temperature_celsius,humidity_percent,flooding_risk,drainage_stress,garbage_overflow_reports,noise_pollution_db,tree_cover_percent,heat_risk_level,waterlogging_reports,environmental_score,latitude,longitude
340ffd0e-8a35-4e75-961a-98d9fe4becc6,2026-04-03 19:32:22 UTC,New Town,102,93.1,119.2,40.5,48.8,0.62,2.19,3,76.2,22.0,Extreme,0,7.1,22.575012,88.449691
b605fba0-4fdb-422c-a81d-0426716f29a1,2026-05-04 07:07:04 UTC,Jadavpur,92,139.3,202.7,36.1,52.2,1.75,0.96,3,65.3,18.0,High,0,6.02,22.503367,88.372711
4603a4fe-3fa3-420a-b25c-e8a81bb6c0a0,2026-06-23 04:09:54 UTC,Tangra,57,88.5,116.9,37.0,78.6,0.58,3.17,0,62.9,9.5,High,0,5.79,22.548138,88.384486
218d0b9f-0cd5-4cae-a303-39ef0b42c5ba,2026-03-19 14:30:12 UTC,Salt Lake,30,136.8,200.9,33.5,68.3,1.11,1.06,2,59.0,28.0,Moderate,0,5.67,22.5695,88.411915
2cda75b8-f2d9-42a6-81b5-e8451d274d35,2026-04-17 08:57:46 UTC,Bowbazar,47,128.8,157.8,35.6,51.2,1.87,1.62,1,84.5,7.0,High,0,6.61,22.56902,88.359713
e8ffa603-6e51-4694-b359-eb8422cea70d,2026-06-14 22:51:56 UTC,Jadavpur,92,131.2,198.3,36.8,72.8,1.89,2.21,2,64.3,18.0,High,0,6.21,22.502588,88.373418
8f4a6433-fd7d-4ad5-bab8-2930d7a06304,2026-06-20 19:02:40 UTC,Shyambazar,12,172.8,240.0,36.8,75.1,2.07,2.3,2,75.3,9.0,High,0,7.47,22.598192,88.374194
97638627-24ca-4504-96f7-e21791b08b8b,2026-04-22 04:17:47 UTC,Tollygunge,95,29.8,34.7,29.0,95.3,7.6,7.82,5,66.1,22.0,Low,17,5.82,22.488121,88.346869
26934620-ec92-4ec5-902d-f0c9014973cb,2026-04-11 19:20:51 UTC,Bowbazar,48,139.0,198.6,35.8,52.6,1.05,0.66,4,87.7,7.0,High,0,6.59,22.563735,88.358955
49dd996a-fb4f-432b-b115-b12beb96d788,2026-03-30 07:02:44 UTC,Park Circus,64,154.6,244.7,31.9,61.7,0.64,2.47,0,69.9,8.0,Moderate,0,7.07,22.547933,88.369747
75a64c82-4b6a-40d1-ab89-96f79786676f,2026-06-14 18:27:05 UTC,Alipore,74,94.6,127.5,35.4,73.9,1.91,3.4,1,70.3,32.0,High,0,5.68,22.530732,88.326199
53527e0c-4b62-4ad9-9a43-73810d1fab2f,2026-06-26 19:11:15 UTC,Howrah,20,174.0,252.2,34.2,73.6,1.41,1.37,3,84.9,6.5,Moderate,0,7.46,22.578077,88.324636
cccf39f8-427f-4640-96bb-4772c8bc9461,2026-05-05 12:34:05 UTC,Behala,121,81.6,111.5,40.4,45.8,1.48,3.18,2,64.3,15.0,Extreme,0,7.07,22.493867,88.308252
2e2f7cc9-f176-4bca-845d-d3d3d7687c52,2026-04-17 12:50:18 UTC,Tollygunge,97,139.5,197.8,39.8,52.3,0.39,2.02,0,63.4,22.0,Extreme,0,7.72,22.485531,88.345275
0526e0c9-7d5c-4040-ad10-642c074bbb29,2026-06-17 01:55:35 UTC,Howrah,21,40.6,47.2,27.1,88.6,8.96,8.27,6,76.1,6.5,Low,6,6.68,22.58851,88.32579
3eb6e7a4-3c2b-4243-af85-4784aa7ee0bf,2026-04-25 06:05:55 UTC,Alipore,74,116.0,168.8,40.5,50.3,1.58,1.84,3,59.6,32.0,Extreme,0,6.92,22.527755,88.325713
c8a20d5c-d93b-4b63-b4a9-863a4f05b8ec,2026-04-10 20:55:51 UTC,Alipore,74,179.0,231.3,36.6,50.9,0.88,1.61,0,68.1,32.0,High,0,6.79,22.526326,88.332219
ba622eba-6e80-4554-9bb2-b3e8679c3209,2026-03-25 11:43:20 UTC,Bowbazar,47,126.9,159.1,33.2,60.7,2.38,2.09,2,83.6,7.0,Moderate,0,6.7,22.568993,88.352879
2f0dbd6f-51e5-43fc-992c-b9b9eb9edcb8,2026-06-24 17:13:55 UTC,Salt Lake,28,148.3,199.1,34.6,71.8,0.47,2.87,1,69.0,28.0,Moderate,0,6.65,22.592398,88.415316
cbde0135-5888-448c-bdec-877f825072a1,2026-04-03 01:43:51 UTC,Howrah,16,129.9,160.3,38.4,49.4,1.49,2.36,1,73.2,6.5,High,0,6.64,22.577378,88.321816
3b3b566f-6de7-4a7e-bb57-ba6a37dae202,2026-04-02 04:03:59 UTC,Bowbazar,47,109.4,171.2,36.3,51.9,0.79,1.39,1,69.3,7.0,High,0,5.85,22.570731,88.355953
29a25194-076c-49b0-830d-499c15dd126f,2026-03-28 21:48:22 UTC,Bowbazar,47,177.0,251.4,30.0,65.5,1.51,2.78,1,72.7,7.0,Moderate,0,7.69,22.570235,88.361011
ebf22db8-d100-4e4f-9458-4a0bcaf1ce28,2026-03-26 21:14:23 UTC,Tollygunge,97,167.8,212.6,31.3,64.6,1.99,1.32,1,64.5,22.0,Moderate,0,6.6,22.483945,88.344804
8f587ed9-8162-473d-981d-69609cfd5395,2026-04-01 18:38:13 UTC,Tangra,58,133.2,204.8,38.0,45.7,0.0,1.85,2,74.1,9.5,High,0,6.51,22.547964,88.394562
8f523374-1649-4fbc-a6ea-0254e913a39f,2026-06-13 02:17:31 UTC,Salt Lake,30,121.0,156.7,34.4,73.6,1.55,3.08,5,57.6,28.0,Moderate,0,5.94,22.584301,88.412071
195dcbf5-8f6d-4ac3-921d-79c64aa9388b,2026-03-30 14:33:41 UTC,Ballygunge,68,96.2,143.9,29.7,63.4,2.09,0.93,2,65.0,20.0,Low,0,5.1,22.522968,88.368298
e4fd2ab2-8826-4ca0-9f48-331ef5f7bdcc,2026-05-01 01:09:30 UTC,Behala,119,137.3,198.1,40.1,50.7,1.2,1.11,3,66.3,15.0,Extreme,0,7.61,22.489093,88.321161
69268a30-3377-4452-9489-c87c46d36892,2026-05-29 21:02:45 UTC,Tollygunge,94,149.1,190.7,37.0,47.5,1.65,2.13,2,64.4,22.0,High,0,6.47,22.484012,88.345992
dc994a51-d712-4701-b0c1-20876dfe9ab8,2026-05-09 10:02:54 UTC,Ballygunge,68,91.9,139.2,37.9,51.5,2.41,2.22,2,80.5,20.0,High,0,5.71,22.530313,88.366707
d984eac9-ba9f-4167-ada6-450695c42864,2026-04-29 14:02:19 UTC,Shyambazar,10,152.3,182.8,37.5,54.9,0.26,1.63,1,67.4,9.0,High,0,6.7,22.595747,88.368332
715e354c-84a2-472c-83e8-c4d7595a51ad,2026-06-07 19:11:11 UTC,Shyambazar,11,99.2,148.0,35.2,72.8,1.07,1.16,5,78.7,9.0,High,0,5.73,22.603971,88.374913
f2356ed2-0641-4ddb-beda-4021b064ce1a,2026-05-18 13:50:02 UTC,Gariahat,86,174.5,263.2,39.4,47.4,0.81,2.79,2,73.1,10.0,Extreme,0,9.09,22.518146,88.373457
6d8ca87a-580d-4d46-9223-d5f01f183a22,2026-05-09 11:47:10 UTC,Park Circus,65,169.9,225.3,37.1,51.8,1.29,0.93,4,87.0,8.0,High,0,7.26,22.540846,88.371731
e826ad2e-2689-4a7f-9f3a-57a403acd661,2026-07-05 16:16:06 UTC,Lake Market,87,144.9,218.2,29.9,69.7,2.16,1.38,1,67.7,16.0,Low,0,6.35,22.512742,88.346145
9895a577-89c1-4612-a618-7d9ca3171dc2,2026-03-09 21:48:05 UTC,Shyambazar,12,91.9,139.6,32.6,64.5,2.35,2.87,2,62.4,9.0,Moderate,0,5.77,22.600111,88.37049
af3700f8-de04-4358-a373-bc32c8285f00,2026-03-26 16:11:44 UTC,Howrah,15,108.0,170.2,32.0,65.5,0.31,2.02,0,71.9,6.5,Moderate,0,6.07,22.590456,88.338299
2b1c4852-76e5-4d8a-bd35-b5a50bc52a3c,2026-04-22 02:31:23 UTC,Salt Lake,31,15.3,19.5,24.7,90.0,8.12,9.72,8,63.1,28.0,Low,13,5.92,22.589266,88.417983
3d0a2b97-576d-46be-b9e8-6eb53ba24287,2026-03-12 19:45:04 UTC,Howrah,20,145.1,221.0,31.8,64.6,0.41,0.73,1,82.2,6.5,Moderate,0,6.63,22.589712,88.335155
85f89a44-e4eb-436f-a613-32444714cf1c,2026-04-26 06:39:21 UTC,Salt Lake,32,118.2,174.9,39.3,52.8,2.22,3.5,3,56.5,28.0,Extreme,0,7.48,22.591167,88.43242
053d43e2-e46d-400b-abe8-ee12213431f9,2026-06-17 19:43:38 UTC,Park Circus,65,26.7,32.8,28.7,87.7,8.39,7.89,4,83.0,8.0,Low,15,6.4,22.546656,88.374011
5efe33ad-3798-4d2d-945c-50e4f5339f86,2026-06-18 21:26:45 UTC,Behala,121,38.4,49.1,24.9,90.6,7.67,7.88,9,68.1,15.0,Low,4,6.19,22.498875,88.312217
505c0082-6df2-44ab-8fd3-d5afcff47f88,2026-03-11 18:09:42 UTC,Kasba,91,138.3,166.2,31.5,62.8,1.54,0.84,0,74.0,12.5,Moderate,0,6.25,22.523355,88.387709
2a56e2df-d4e4-469f-955b-bbbe3db84af4,2026-05-17 16:26:47 UTC,Tangra,57,86.5,113.7,39.6,52.5,1.36,1.66,3,69.0,9.5,Extreme,0,6.92,22.546494,88.393756
c71573b1-c553-4f30-8951-35cec95f0f0e,2026-06-19 18:04:32 UTC,Alipore,74,172.2,224.5,34.6,72.2,0.69,1.04,2,74.8,32.0,Moderate,0,6.61,22.525814,88.334916
c39a89e8-5b7b-4405-ba9a-194eaf494b68,2026-06-21 22:04:19 UTC,Tangra,58,104.2,128.6,33.6,73.7,1.22,1.88,4,64.6,9.5,Moderate,0,5.75,22.547375,88.39462
f676c4cd-a3bc-4dbb-9d0a-30faf694d5b2,2026-05-29 01:27:41 UTC,Park Circus,60,107.2,130.6,39.1,53.7,0.07,0.58,0,75.4,8.0,Extreme,0,7.17,22.541044,88.374298
e1099585-568e-432c-9ae4-339cbc37a368,2026-04-11 18:44:09 UTC,Shyambazar,11,133.3,207.3,40.2,50.5,2.41,3.27,4,77.2,9.0,Extreme,0,8.51,22.597026,88.372021
64d58bcf-c9b7-4b63-a7b1-65d4ca065677,2026-04-22 06:16:09 UTC,Behala,121,31.3,36.2,29.1,87.2,9.46,7.43,10,61.6,15.0,Low,12,5.79,22.504718,88.317432
eac8654d-07ec-40bb-b7f3-65363f825681,2026-03-30 14:17:05 UTC,New Town,102,138.2,197.2,31.6,64.9,0.4,2.05,3,63.1,22.0,Moderate,0,6.2,22.57635,88.466602
2796d597-1ee0-49fa-b1dd-300f414f888b,2026-03-17 20:44:24 UTC,Tollygunge,94,97.4,120.7,30.3,69.1,0.68,0.75,3,76.8,22.0,Moderate,0,5.27,22.490862,88.340963
6dd27c5f-ef29-4e4f-9c27-790f005f79dd,2026-05-29 01:51:57 UTC,Park Circus,64,163.0,240.3,36.5,45.7,1.18,0.91,2,74.4,8.0,High,0,6.86,22.544483,88.365374
e251d924-7f25-46e7-81dc-8d8753d5a869,2026-03-19 20:21:17 UTC,Lake Market,88,109.9,158.5,32.9,68.0,0.72,2.85,2,76.9,16.0,Moderate,0,6.27,22.511252,88.352037
8ab29b9b-3fab-4528-8403-3cd2e6d28096,2026-05-14 16:37:52 UTC,Behala,120,105.4,164.1,36.5,50.1,2.15,1.46,0,67.8,15.0,High,0,5.6,22.497285,88.315179
6b12d00c-cece-4163-b5ee-fa6775f120ad,2026-06-02 20:03:33 UTC,Park Circus,64,85.1,117.0,35.8,72.5,0.12,2.9,2,82.4,8.0,High,0,6.06,22.543042,88.37218
2ad5de74-8a7a-46b2-b7c0-401aae579043,2026-04-25 22:37:57 UTC,Park Circus,65,92.2,134.7,39.7,49.7,0.31,0.83,3,76.5,8.0,Extreme,0,6.96,22.542119,88.369792
a9f7f874-d232-4ad5-a27f-b8d04dad7d3e,2026-06-17 11:32:49 UTC,Park Circus,64,16.1,18.1,28.9,92.8,9.43,8.85,5,88.6,8.0,Low,13,6.59,22.54721,88.370243
9d5a4839-6ca4-4537-906f-4c2d07675a84,2026-05-13 19:36:29 UTC,Shyambazar,12,151.7,189.6,37.8,47.6,0.73,2.93,2,74.5,9.0,High,0,7.22,22.598539,88.365279
fa2c3b4b-739f-4ff7-a498-02530582eb5d,2026-06-01 20:50:50 UTC,Bowbazar,47,87.7,110.8,32.9,72.6,2.2,1.87,2,88.9,7.0,Moderate,0,5.95,22.568266,88.361496
51930fde-d1eb-48b3-bed8-2e7576ed3fd3,2026-05-05 18:33:23 UTC,Lake Market,90,170.9,230.7,37.8,51.7,1.39,2.38,0,78.5,16.0,High,0,7.38,22.511843,88.345117
4bbe0ac6-2dc6-4156-ada5-9ee0236a53b3,2026-05-29 06:46:58 UTC,Alipore,74,120.7,190.6,40.3,51.7,1.93,3.1,3,58.1,32.0,Extreme,0,7.37,22.53172,88.327766
291f4bbf-37c1-442d-9db7-ac2b8592f844,2026-06-10 02:18:26 UTC,Jadavpur,93,28.0,34.6,28.2,93.3,9.75,9.59,7,66.0,18.0,Low,13,6.4,22.496724,88.370988
e84c584b-1b09-4c7e-a4ea-09765136271c,2026-03-26 12:46:46 UTC,Behala,120,97.8,133.5,34.0,68.3,2.35,0.95,1,64.5,15.0,Moderate,0,5.23,22.492706,88.319075
059972a9-899d-4532-80cd-eb4614fcc9c1,2026-05-06 12:36:54 UTC,Salt Lake,31,31.7,36.1,25.9,91.4,6.89,7.21,4,61.2,28.0,Low,9,5.46,22.583333,88.43399
ab7f8ea2-5b96-43df-834e-f22d3431f823,2026-04-11 05:57:49 UTC,Park Circus,60,142.7,201.3,36.8,52.6,0.57,3.32,0,70.0,8.0,High,0,7.09,22.545067,88.370848
c03c7ec0-8cbf-40c6-9fd0-269642fce999,2026-04-26 03:17:30 UTC,Jadavpur,93,132.4,161.9,38.4,54.7,2.32,1.71,3,61.2,18.0,High,0,6.03,22.499404,88.372997
007e7019-97ae-4e54-acbf-6df7f45af04e,2026-06-20 17:54:21 UTC,Gariahat,86,154.6,209.5,34.8,74.4,2.17,1.53,4,85.6,10.0,Moderate,0,7.06,22.520206,88.371881
c569632b-bb28-44a8-8035-222c3c741616,2026-06-18 10:16:41 UTC,Alipore,82,27.9,35.2,24.9,92.9,7.24,9.38,6,68.5,32.0,Low,13,6.1,22.527679,88.329913
9d998f55-772d-43c3-a7ff-b7ec76ce4367,2026-03-31 23:17:48 UTC,Lake Market,88,89.7,137.0,33.2,69.8,1.16,0.91,1,68.1,16.0,Moderate,0,5.11,22.510402,88.351021
adb3a7e9-d991-4c13-a5b1-94ef196a1868,2026-03-15 22:59:08 UTC,Tangra,58,127.5,198.6,30.6,69.0,0.98,2.3,1,65.7,9.5,Moderate,0,6.36,22.549631,88.382851
6f81fc18-57e5-47d0-9d52-53c4f5cc44c9,2026-03-18 08:29:03 UTC,Kasba,91,176.4,252.7,30.4,63.4,0.61,2.21,1,78.7,12.5,Moderate,0,7.51,22.522006,88.381932
04faeec1-50ed-42c7-88b0-c48adb36d71a,2026-03-20 16:38:00 UTC,Gariahat,86,109.7,139.0,31.1,69.3,0.41,0.95,0,76.1,10.0,Moderate,0,5.8,22.51866,88.373786
07c0fab5-cd48-459d-996d-3371de82375c,2026-07-04 18:49:35 UTC,Kasba,92,88.1,138.4,33.5,65.9,0.64,0.57,3,74.7,12.5,Moderate,0,5.18,22.521644,88.386943
8b659d6c-6455-4f48-8bc9-3aaad6772825,2026-04-05 01:46:36 UTC,Jadavpur,99,84.3,102.5,39.0,47.0,0.57,1.23,5,62.2,18.0,Extreme,0,6.44,22.500088,88.371964
8bf2335a-869e-4e7b-9eb8-e2f2907a645a,2026-05-17 07:20:15 UTC,New Town,103,138.6,179.3,38.1,52.0,2.06,1.32,5,62.6,22.0,High,0,5.98,22.575945,88.465871
3d7e72bd-ba03-4249-bb0a-32f7047b21b1,2026-06-19 22:18:32 UTC,Bowbazar,48,171.4,273.5,33.2,77.1,1.98,1.53,1,70.8,7.0,Moderate,0,7.16,22.562691,88.358066
465e4291-557b-4107-85fe-3cc8d9178532,2026-03-21 01:38:36 UTC,Jadavpur,96,163.9,222.1,32.1,69.1,1.05,2.78,3,68.9,18.0,Moderate,0,7.13,22.500639,88.360248
77a03caf-c07c-4b89-91ac-b96636d2c98a,2026-06-19 05:01:02 UTC,Howrah,16,85.9,130.9,35.5,79.1,2.23,2.01,2,73.2,6.5,High,0,5.65,22.578135,88.320262
225263bb-5c6f-4ba0-8d35-f0ffa0c1e1fc,2026-04-26 02:56:06 UTC,Gariahat,85,114.3,176.5,37.7,54.8,1.72,1.82,3,76.9,10.0,High,0,6.17,22.519816,88.372249
e7ccf41d-b2ea-4719-b5f7-a8d67fe4adca,2026-06-15 03:30:34 UTC,Lake Market,90,132.2,189.8,34.1,70.7,1.79,1.94,0,63.8,16.0,Moderate,0,6.18,22.511715,88.34766
4e83b7cb-7886-422e-803f-af1a1314ba25,2026-04-15 04:29:48 UTC,Ballygunge,72,142.8,208.6,40.0,48.1,2.27,3.46,3,64.6,20.0,Extreme,0,8.29,22.533813,88.366851
51a4deee-7de5-4a4a-b2e0-18dd66807b31,2026-06-18 19:30:42 UTC,Tangra,58,38.4,43.1,26.0,89.7,7.42,7.67,6,78.7,9.5,Low,18,6.45,22.5546,88.394287
47d38a41-920f-42ff-807c-c65ccbe7902d,2026-05-16 06:36:17 UTC,Gariahat,86,152.7,233.2,36.1,46.0,0.54,0.99,2,71.0,10.0,High,0,6.57,22.51649,88.373468
899de561-675f-4ba3-8068-5fad17d0aadb,2026-03-19 01:08:39 UTC,Behala,121,149.7,219.4,31.5,64.7,1.55,2.07,0,65.9,15.0,Moderate,0,6.63,22.493592,88.308068
f3d6b692-8d23-48c5-ab62-5ad66329fa5d,2026-06-22 02:15:14 UTC,Lake Market,87,172.5,270.1,35.9,73.8,0.06,3.01,1,67.7,16.0,High,0,7.39,22.509122,88.350205
aacb5d5c-07b9-4c90-b1a6-577f3ad9cee9,2026-06-05 07:40:20 UTC,Shyambazar,11,160.7,232.3,34.1,76.2,1.23,1.57,1,68.1,9.0,Moderate,0,6.87,22.602977,88.367156
9705cb29-778f-46a0-9f63-a834af7c9e3f,2026-05-18 12:32:28 UTC,Tollygunge,98,159.5,208.4,37.7,51.1,1.55,2.22,1,64.7,22.0,High,0,6.71,22.489476,88.34339
816e7aa9-7ba6-467d-9415-0d4288100bc2,2026-04-14 20:44:15 UTC,Gariahat,85,87.9,126.0,40.5,54.4,0.62,2.98,2,84.0,10.0,Extreme,0,7.63,22.516375,88.370691
392618e8-aa9f-421a-8b75-e0a66ad5c71c,2026-06-09 09:32:17 UTC,Salt Lake,32,138.6,204.5,36.9,71.7,2.04,1.56,2,69.1,28.0,High,0,6.06,22.586282,88.429182
9a160c59-692b-48cf-9cfb-684581b954bb,2026-03-23 05:37:46 UTC,Alipore,82,158.9,202.5,34.0,64.2,1.77,1.54,1,56.8,32.0,Moderate,0,6.14,22.533938,88.334011
4b1f7545-6d30-4610-859e-c2fd2874028b,2026-03-09 11:36:35 UTC,Bowbazar,48,149.1,203.4,29.9,60.5,0.1,2.63,2,84.4,7.0,Low,0,7.32,22.568266,88.354319
034f7ff4-2414-4abd-999a-bb08d464213e,2026-03-15 13:33:06 UTC,Kasba,92,161.1,208.5,30.5,64.3,1.84,1.82,0,61.1,12.5,Moderate,0,6.74,22.520458,88.387583
b5f64aa6-3f02-47f9-a5a4-f6133781ec58,2026-06-05 17:54:01 UTC,Tollygunge,97,166.0,234.8,36.2,77.5,1.72,1.27,3,76.9,22.0,High,0,6.8,22.481965,88.347441
82970632-9087-40fa-9e8d-f6949a94174d,2026-04-09 12:53:57 UTC,Bowbazar,47,117.0,169.8,37.3,50.5,2.18,3.37,3,73.2,7.0,High,0,6.67,22.570862,88.357044
df951f43-28fb-49b4-b0c1-29a89b90e394,2026-06-20 03:01:43 UTC,Howrah,16,140.8,176.7,36.6,78.0,0.29,0.88,4,72.6,6.5,High,0,6.4,22.593032,88.325838
a9bf6e1e-9d40-4a7a-af20-ffa3141ea332,2026-04-27 05:06:31 UTC,Kasba,91,139.3,199.8,40.0,53.9,0.97,2.58,0,67.7,12.5,Extreme,0,8.16,22.524432,88.389798
2f2e7fbc-2817-4fa9-956b-b693da58bdd4,2026-05-08 18:57:55 UTC,Ballygunge,68,162.2,243.3,37.9,48.6,2.48,3.04,3,73.7,20.0,High,0,7.23,22.522626,88.360531
39762688-7d98-4d31-816c-fcb5afa74dd6,2026-06-15 16:47:07 UTC,Salt Lake,31,161.8,219.7,34.9,76.1,2.37,3.47,0,58.2,28.0,Moderate,0,6.88,22.572929,88.409337
933ee7da-12ba-4565-ba8f-28cfbd0cfa4e,2026-05-19 23:16:55 UTC,Ballygunge,68,110.6,144.1,39.5,54.2,1.02,1.09,1,66.3,20.0,Extreme,0,6.96,22.533641,88.365309
e2efb28a-1d9c-4fa7-bdbf-83743381341c,2026-05-29 17:04:46 UTC,Tangra,57,103.4,134.3,35.8,47.6,1.31,1.08,3,76.3,9.5,High,0,5.73,22.549268,88.382675
5587d594-ba8a-4213-82ef-3223decb5104,2026-03-25 19:46:29 UTC,Salt Lake,33,105.9,136.6,31.9,61.6,1.24,0.96,3,75.8,28.0,Moderate,0,5.36,22.588497,88.418386
d6575998-2a22-4abe-95fd-76e22cb9f51c,2026-04-19 05:51:07 UTC,Park Circus,64,107.3,153.1,37.8,48.3,0.92,1.95,4,72.2,8.0,High,0,6.01,22.546451,88.374155
23c6e03d-685d-486f-993a-cf320b179a8e,2026-04-09 20:19:40 UTC,Salt Lake,31,101.9,134.8,39.0,45.4,1.53,2.32,0,70.2,28.0,Extreme,0,7.08,22.579955,88.429889
2877078f-7d84-4bf9-817f-ebae755817f5,2026-04-18 03:12:57 UTC,Tangra,58,128.1,166.2,36.6,45.2,2.41,3.05,3,63.7,9.5,High,0,6.56,22.550985,88.382966
561fb87a-31c9-4fb2-8175-efa15aa4d7d8,2026-06-16 19:06:24 UTC,Gariahat,85,129.7,200.0,34.9,79.7,2.1,2.41,3,88.9,10.0,Moderate,0,6.9,22.515475,88.37295
a1d1de35-03c5-41ca-b867-38469355d0fb,2026-06-10 20:46:42 UTC,Tollygunge,97,33.1,38.1,25.7,95.8,6.52,9.28,6,73.5,22.0,Low,5,6.48,22.483034,88.348745
7eba9486-701f-44e9-93c7-3a2bbcd39ac5,2026-04-06 12:40:57 UTC,Kasba,91,174.1,223.0,37.4,54.4,2.01,0.57,3,67.9,12.5,High,0,6.76,22.515504,88.38786
833b6191-2fcc-45f6-825f-044cf7230e2a,2026-03-26 01:51:25 UTC,New Town,102,101.6,148.3,31.7,69.7,1.61,2.28,3,64.8,22.0,Moderate,0,5.57,22.590181,88.450962
632b8fd2-1247-4c5d-9ea9-b870815dd598,2026-05-31 22:34:22 UTC,Shyambazar,10,82.8,102.1,36.4,53.8,0.7,3.27,3,65.0,9.0,High,0,5.76,22.598373,88.373534
641712f5-3378-493f-941e-84b3265dceb6,2026-05-20 09:02:40 UTC,Tollygunge,97,125.8,200.7,35.5,53.6,0.23,2.1,2,79.2,22.0,High,0,6.29,22.486382,88.345104
f4eb4906-5211-418f-a743-37826310197e,2026-04-12 15:48:31 UTC,Park Circus,64,147.1,189.1,39.1,47.5,2.18,1.52,3,75.7,8.0,Extreme,0,8.25,22.540294,88.373226
e49dab5b-defe-4a9e-b1a2-a026b99f15c3,2026-06-27 14:33:48 UTC,Howrah,20,134.8,172.7,35.2,71.7,1.9,1.32,1,75.0,6.5,High,0,6.46,22.578217,88.339359
e588fea0-6dca-40a9-8879-4ee6e5fd20a2,2026-04-08 12:28:51 UTC,Ballygunge,69,106.9,132.0,39.3,51.7,0.36,1.02,0,65.1,20.0,Extreme,0,6.85,22.530785,88.361455
bd9acff2-bf17-4693-9151-a98d3f8a3afc,2026-04-22 00:09:33 UTC,Bowbazar,48,39.3,46.2,27.9,94.9,10.0,10.0,5,70.6,7.0,Low,25,7.06,22.56313,88.361806
deea12ff-3d62-4930-958c-233accf909c7,2026-07-04 23:51:09 UTC,Lake Market,87,131.0,168.0,32.2,67.8,1.37,2.76,2,67.9,16.0,Moderate,0,6.49,22.510545,88.350005
c1ec02e7-bc02-471b-ae20-6f5c1dec1150,2026-06-16 20:42:10 UTC,Salt Lake,33,105.5,127.1,37.4,70.3,0.62,2.2,0,70.2,28.0,High,0,5.61,22.581883,88.431964
0cd39e33-a509-4192-b2a1-a16b8d041d45,2026-05-11 12:31:00 UTC,Alipore,82,146.5,211.9,35.6,49.2,2.22,2.71,3,58.7,32.0,High,0,6.28,22.530241,88.332874
2221c5f8-eaff-4c98-8d43-b0c0862bb6fd,2026-07-01 23:42:54 UTC,Gariahat,86,179.6,238.9,31.9,66.0,1.31,1.6,3,70.8,10.0,Moderate,0,7.29,22.516989,88.370037
32f1079b-12e4-4c13-9136-a388e596f2ad,2026-03-15 16:20:26 UTC,Salt Lake,31,146.3,212.2,30.0,65.9,0.81,2.91,2,63.4,28.0,Moderate,0,6.51,22.593183,88.428815
6fb87cb6-2786-461f-ae7b-1bcb91cb9ce8,2026-04-17 00:31:05 UTC,Jadavpur,96,132.6,166.4,36.6,52.1,1.31,1.99,2,64.4,18.0,High,0,6.18,22.504716,88.367714
76aff221-dc00-40ee-b3ab-122f1601048e,2026-05-30 04:34:59 UTC,Ballygunge,69,91.7,129.0,38.2,50.7,2.36,0.62,5,64.1,20.0,High,0,4.9,22.53185,88.369353
a1b3a71a-3b0a-4a3b-9ccb-6567bc8c4188,2026-06-23 04:08:31 UTC,Lake Market,88,123.0,163.0,33.2,75.9,0.86,3.25,2,63.6,16.0,Moderate,0,6.39,22.514517,88.349383
c408904f-3253-41b7-adca-f171ff171fd9,2026-06-21 12:33:55 UTC,Gariahat,85,164.4,244.1,33.9,75.6,1.5,1.26,5,74.7,10.0,Moderate,0,6.96,22.515135,88.373064
bc002043-9825-4215-9e1d-fde4009d6e28,2026-04-16 09:40:26 UTC,Ballygunge,68,102.6,148.9,37.4,50.9,0.62,1.69,3,73.5,20.0,High,0,5.63,22.532495,88.360288
549c47e4-448f-4408-a912-60691ec6c64f,2026-03-25 17:48:05 UTC,Salt Lake,31,96.6,124.0,33.4,67.0,1.06,3.09,2,69.4,28.0,Moderate,0,5.69,22.591135,88.416286
dda498b7-a9e6-47d9-b442-df7f41c597aa,2026-06-01 04:23:12 UTC,Lake Market,90,121.1,165.4,36.1,74.6,2.05,1.2,2,68.0,16.0,High,0,5.82,22.513332,88.345844
84657044-25e1-4d55-b339-6f5948a14718,2026-04-09 13:32:24 UTC,Tangra,58,127.2,178.9,36.0,45.9,1.38,1.05,1,62.3,9.5,High,0,5.92,22.545792,88.382839
f0a9c6b3-f37a-4f60-812b-fd2778232435,2026-04-12 20:43:05 UTC,Tangra,58,142.6,220.1,36.3,45.0,1.05,2.9,6,77.0,9.5,High,0,7.07,22.554046,88.38212
51e104ca-bcd8-4107-afc1-4cc3dc53c2bc,2026-05-12 10:27:31 UTC,Shyambazar,11,121.5,193.5,37.1,47.3,1.1,1.6,0,74.4,9.0,High,0,6.22,22.600984,88.367838
b13878a0-4265-4ed6-8b63-36b2cf918840,2026-05-26 09:58:49 UTC,Salt Lake,30,35.9,44.3,27.5,87.2,9.33,8.86,7,75.4,28.0,Low,25,6.32,22.579051,88.413294
257470a4-7d3c-4e59-a25c-8781a9d6677a,2026-04-29 21:07:59 UTC,Behala,121,174.4,235.4,38.6,54.1,1.42,2.41,3,63.7,15.0,High,0,7.19,22.500049,88.321381
c55060a6-e6e9-4bcd-b3cd-0e96d52d0d2d,2026-04-10 11:34:54 UTC,Gariahat,86,160.5,203.8,40.3,46.1,2.11,2.7,2,87.9,10.0,Extreme,0,9.08,22.518309,88.372467
